t,phase,travel,speed,swingDeg,boomDeg,stickDeg,bucketDeg,payloadKg,rollDeg,tipMargin,hydC,personRight,personFwd,personWalking,personDist,seatbelt,eyesClosed,jawOpen,camYawn,camDrowsy,cfSpeed,cfSwingDeg,cfTipMargin,cfPersonDist,cfClearance
17.55,recovered,0,0,37.006,27.167,20,35,1900,0,1.952,87.322,6.062,-4.244,0,7.4,1,0.115,0.05,0,0,0,116.685,1.95,7.4,0
17.558,recovered,0,0,37.006,27.184,20,35,1900,0,1.949,87.256,6.062,-4.244,0,7.4,1,0.09,0.055,0,0,0,116.685,1.95,7.4,0
17.567,recovered,0,0,37.006,27.201,20,35,1900,0,1.947,87.385,6.062,-4.244,0,7.4,1,0.085,0.06,0,0,0,116.685,1.95,7.4,0
17.575,recovered,0,0,37.006,27.218,20,35,1900,0,1.949,87.378,6.062,-4.244,0,7.4,1,0.093,0.051,0,0,0,116.685,1.95,7.4,0
17.583,recovered,0,0,37.006,27.234,20,35,1900,0,1.95,87.301,6.062,-4.244,0,7.4,1,0.113,0.051,0,0,0,116.685,1.95,7.4,0
17.592,recovered,0,0,37.006,27.251,20,35,1900,0,1.951,87.543,6.062,-4.244,0,7.4,1,0.116,0.066,0,0,0,116.685,1.95,7.4,0
17.6,recovered,0,0,37.006,27.268,20,35,1900,0,1.946,87.466,6.062,-4.244,0,7.4,1,0.104,0.057,0,0,0,116.685,1.95,7.4,0
17.608,recovered,0,0,37.006,27.285,20,35,1900,0,1.948,87.558,6.062,-4.244,0,7.4,1,0.099,0.055,0,0,0,116.685,1.95,7.4,0
17.617,recovered,0,0,37.006,27.302,20,35,1900,0,1.949,87.443,6.062,-4.244,0,7.4,1,0.12,0.059,0,0,0,116.685,1.95,7.4,0
17.625,recovered,0,0,37.006,27.319,20,35,1900,0,1.949,87.344,6.062,-4.244,0,7.4,1,0.116,0.061,0,0,0,116.685,1.95,7.4,0
17.633,recovered,0,0,37.006,27.336,20,35,1900,0,1.953,87.282,6.062,-4.244,0,7.4,1,0.09,0.057,0,0,0,116.685,1.95,7.4,0
17.642,recovered,0,0,37.006,27.353,20,35,1900,0,1.953,87.311,6.062,-4.244,0,7.4,1,0.117,0.052,0,0,0,116.685,1.95,7.4,0
17.65,recovered,0,0,37.006,27.371,20,35,1900,0,1.947,87.344,6.062,-4.244,0,7.4,1,0.082,0.062,0,0,0,116.685,1.95,7.4,0
17.658,recovered,0,0,37.006,27.388,20,35,1900,0,1.954,87.489,6.062,-4.244,0,7.4,1,0.086,0.054,0,0,0,116.685,1.95,7.4,0
17.667,recovered,0,0,37.006,27.405,20,35,1900,0,1.947,87.32,6.062,-4.244,0,7.4,1,0.094,0.074,0,0,0,116.685,1.95,7.4,0
17.675,recovered,0,0,37.006,27.422,20,35,1900,0,1.946,87.541,6.062,-4.244,0,7.4,1,0.093,0.06,0,0,0,116.685,1.95,7.4,0
17.683,recovered,0,0,37.006,27.439,20,35,1900,0,1.95,87.484,6.062,-4.244,0,7.4,1,0.094,0.069,0,0,0,116.685,1.95,7.4,0
17.692,recovered,0,0,37.006,27.456,20,35,1900,0,1.951,87.436,6.062,-4.244,0,7.4,1,0.081,0.051,0,0,0,116.685,1.95,7.4,0
17.7,recovered,0,0,37.006,27.474,20,35,1900,0,1.948,87.279,6.062,-4.244,0,7.4,1,0.113,0.061,0,0,0,116.685,1.95,7.4,0
17.708,recovered,0,0,37.006,27.491,20,35,1900,0,1.949,87.297,6.062,-4.244,0,7.4,1,0.119,0.061,0,0,0,116.685,1.95,7.4,0
17.717,recovered,0,0,37.006,27.508,20,35,1900,0,1.948,87.464,6.062,-4.244,0,7.4,1,0.092,0.073,0,0,0,116.685,1.95,7.4,0
17.725,recovered,0,0,37.006,27.525,20,35,1900,0,1.946,87.399,6.062,-4.244,0,7.4,1,0.117,0.073,0,0,0,116.685,1.95,7.4,0
17.733,recovered,0,0,37.006,27.543,20,35,1900,0,1.945,87.501,6.062,-4.244,0,7.4,1,0.109,0.063,0,0,0,116.685,1.95,7.4,0
17.742,recovered,0,0,37.006,27.56,20,35,1900,0,1.952,87.421,6.062,-4.244,0,7.4,1,0.09,0.062,0,0,0,116.685,1.95,7.4,0
17.75,recovered,0,0,37.006,27.577,20,35,1900,0,1.947,87.379,6.062,-4.244,0,7.4,1,0.082,0.07,0,0,0,116.685,1.95,7.4,0
17.758,recovered,0,0,37.006,27.595,20,35,1900,0,1.948,87.351,6.062,-4.244,0,7.4,1,0.088,0.052,0,0,0,116.685,1.95,7.4,0
17.767,recovered,0,0,37.006,27.612,20,35,1900,0,1.949,87.308,6.062,-4.244,0,7.4,1,0.096,0.052,0,0,0,116.685,1.95,7.4,0
17.775,recovered,0,0,37.006,27.629,20,35,1900,0,1.948,87.488,6.062,-4.244,0,7.4,1,0.09,0.059,0,0,0,116.685,1.95,7.4,0
17.783,recovered,0,0,37.006,27.647,20,35,1900,0,1.952,87.386,6.062,-4.244,0,7.4,1,0.099,0.078,0,0,0,116.685,1.95,7.4,0
17.792,recovered,0,0,37.006,27.664,20,35,1900,0,1.953,87.524,6.062,-4.244,0,7.4,1,0.085,0.072,0,0,0,116.685,1.95,7.4,0
17.8,recovered,0,0,37.006,27.681,20,35,1900,0,1.947,87.571,6.062,-4.244,0,7.4,1,0.109,0.077,0,0,0,116.685,1.95,7.4,0
17.808,recovered,0,0,37.006,27.699,20,35,1900,0,1.952,87.531,6.062,-4.244,0,7.4,1,0.11,0.054,0,0,0,116.685,1.95,7.4,0
17.817,recovered,0,0,37.006,27.716,20,35,1900,0,1.952,87.386,6.062,-4.244,0,7.4,1,0.11,0.074,0,0,0,116.685,1.95,7.4,0
17.825,recovered,0,0,37.006,27.734,20,35,1900,0,1.95,87.511,6.062,-4.244,0,7.4,1,0.106,0.059,0,0,0,116.685,1.95,7.4,0
17.833,recovered,0,0,37.006,27.751,20,35,1900,0,1.946,87.288,6.062,-4.244,0,7.4,1,0.093,0.052,0,0,0,116.685,1.95,7.4,0
17.842,recovered,0,0,37.006,27.769,20,35,1900,0,1.95,87.459,6.062,-4.244,0,7.4,1,0.117,0.053,0,0,0,116.685,1.95,7.4,0
17.85,recovered,0,0,37.006,27.786,20,35,1900,0,1.948,87.362,6.062,-4.244,0,7.4,1,0.095,0.058,0,0,0,116.685,1.95,7.4,0
17.858,recovered,0,0,37.006,27.804,20,35,1900,0,1.953,87.331,6.062,-4.244,0,7.4,1,0.12,0.064,0,0,0,116.685,1.95,7.4,0
17.867,recovered,0,0,37.006,27.821,20,35,1900,0,1.955,87.282,6.062,-4.244,0,7.4,1,0.099,0.069,0,0,0,116.685,1.95,7.4,0
17.875,recovered,0,0,37.006,27.838,20,35,1900,0,1.952,87.447,6.062,-4.244,0,7.4,1,0.087,0.051,0,0,0,116.685,1.95,7.4,0
17.883,recovered,0,0,37.006,27.856,20,35,1900,0,1.948,87.356,6.062,-4.244,0,7.4,1,0.11,0.079,0,0,0,116.685,1.95,7.4,0
17.892,recovered,0,0,37.006,27.873,20,35,1900,0,1.949,87.563,6.062,-4.244,0,7.4,1,0.105,0.055,0,0,0,116.685,1.95,7.4,0
17.9,recovered,0,0,37.006,27.891,20,35,1900,0,1.951,87.459,6.062,-4.244,0,7.4,1,0.111,0.076,0,0,0,116.685,1.95,7.4,0
17.908,recovered,0,0,37.006,27.908,20,35,1900,0,1.946,87.449,6.062,-4.244,0,7.4,1,0.088,0.065,0,0,0,116.685,1.95,7.4,0
17.917,recovered,0,0,37.006,27.926,20,35,1900,0,1.953,87.373,6.062,-4.244,0,7.4,1,0.095,0.05,0,0,0,116.685,1.95,7.4,0
17.925,recovered,0,0,37.006,27.943,20,35,1900,0,1.951,87.445,6.062,-4.244,0,7.4,1,0.081,0.068,0,0,0,116.685,1.95,7.4,0
17.933,recovered,0,0,37.006,27.961,20,35,1900,0,1.95,87.367,6.062,-4.244,0,7.4,1,0.116,0.069,0,0,0,116.685,1.95,7.4,0
17.942,recovered,0,0,37.006,27.978,20,35,1900,0,1.953,87.521,6.062,-4.244,0,7.4,1,0.112,0.064,0,0,0,116.685,1.95,7.4,0
17.95,recovered,0,0,37.006,27.996,20,35,1900,0,1.948,87.584,6.062,-4.244,0,7.4,1,0.118,0.075,0,0,0,116.685,1.95,7.4,0
17.958,recovered,0,0,37.006,28.013,20,35,1900,0,1.947,87.393,6.062,-4.244,0,7.4,1,0.1,0.067,0,0,0,116.685,1.95,7.4,0
17.967,recovered,0,0,37.006,28.031,20,35,1900,0,1.952,87.529,6.062,-4.244,0,7.4,1,0.114,0.057,0,0,0,116.685,1.95,7.4,0
17.975,recovered,0,0,37.006,28.048,20,35,1900,0,1.948,87.525,6.062,-4.244,0,7.4,1,0.102,0.057,0,0,0,116.685,1.95,7.4,0
17.983,recovered,0,0,37.006,28.066,20,35,1900,0,1.948,87.444,6.062,-4.244,0,7.4,1,0.085,0.079,0,0,0,116.685,1.95,7.4,0
17.992,recovered,0,0,37.006,28.083,20,35,1900,0,1.951,87.338,6.062,-4.244,0,7.4,1,0.09,0.072,0,0,0,116.685,1.95,7.4,0
18,recovered,0,0,37.006,28.101,20,35,1900,0,1.95,87.297,6.062,-4.244,0,7.4,1,0.085,0.055,0,0,0,116.685,1.95,7.4,0
18.008,recovered,0,0,37.006,28.118,20,35,1900,0,1.946,87.465,6.062,-4.244,0,7.4,1,0.084,0.063,0,0,0,116.685,1.95,7.4,0
18.017,recovered,0,0,37.006,28.136,20,35,1900,0,1.953,87.556,6.062,-4.244,0,7.4,1,0.099,0.059,0,0,0,116.685,1.95,7.4,0
18.025,recovered,0,0,37.006,28.153,20,35,1900,0,1.954,87.413,6.062,-4.244,0,7.4,1,0.105,0.065,0,0,0,116.685,1.95,7.4,0
18.033,recovered,0,0,37.006,28.171,20,35,1900,0,1.95,87.522,6.062,-4.244,0,7.4,1,0.088,0.066,0,0,0,116.685,1.95,7.4,0
18.042,recovered,0,0,37.006,28.188,20,35,1900,0,1.954,87.299,6.062,-4.244,0,7.4,1,0.086,0.056,0,0,0,116.685,1.95,7.4,0
18.05,recovered,0,0,37.006,28.206,20,35,1900,0,1.955,87.448,6.062,-4.244,0,7.4,1,0.107,0.072,0,0,0,116.685,1.95,7.4,0
18.058,recovered,0,0,37.006,28.223,20,35,1900,0,1.946,87.478,6.062,-4.244,0,7.4,1,0.112,0.079,0,0,0,116.685,1.95,7.4,0
18.067,recovered,0,0,37.006,28.241,20,35,1900,0,1.952,87.412,6.062,-4.244,0,7.4,1,0.104,0.058,0,0,0,116.685,1.95,7.4,0
18.075,recovered,0,0,37.006,28.258,20,35,1900,0,1.951,87.311,6.062,-4.244,0,7.4,1,0.082,0.066,0,0,0,116.685,1.95,7.4,0
18.083,recovered,0,0,37.006,28.275,20,35,1900,0,1.951,87.406,6.062,-4.244,0,7.4,1,0.11,0.05,0,0,0,116.685,1.95,7.4,0
18.092,recovered,0,0,37.006,28.293,20,35,1900,0,1.951,87.464,6.062,-4.244,0,7.4,1,0.114,0.079,0,0,0,116.685,1.95,7.4,0
18.1,recovered,0,0,37.006,28.31,20,35,1900,0,1.954,87.576,6.062,-4.244,0,7.4,1,0.112,0.065,0,0,0,116.685,1.95,7.4,0
18.108,recovered,0,0,37.006,28.328,20,35,1900,0,1.947,87.54,6.062,-4.244,0,7.4,1,0.086,0.063,0,0,0,116.685,1.95,7.4,0
18.117,recovered,0,0,37.006,28.345,20,35,1900,0,1.948,87.445,6.062,-4.244,0,7.4,1,0.118,0.073,0,0,0,116.685,1.95,7.4,0
18.125,recovered,0,0,37.006,28.363,20,35,1900,0,1.95,87.556,6.062,-4.244,0,7.4,1,0.088,0.079,0,0,0,116.685,1.95,7.4,0
18.133,recovered,0,0,37.006,28.38,20,35,1900,0,1.953,87.599,6.062,-4.244,0,7.4,1,0.082,0.07,0,0,0,116.685,1.95,7.4,0
18.142,recovered,0,0,37.006,28.397,20,35,1900,0,1.952,87.553,6.062,-4.244,0,7.4,1,0.105,0.058,0,0,0,116.685,1.95,7.4,0
18.15,recovered,0,0,37.006,28.415,20,35,1900,0,1.949,87.573,6.062,-4.244,0,7.4,1,0.082,0.07,0,0,0,116.685,1.95,7.4,0
18.158,recovered,0,0,37.006,28.432,20,35,1900,0,1.955,87.511,6.062,-4.244,0,7.4,1,0.081,0.066,0,0,0,116.685,1.95,7.4,0
18.167,recovered,0,0,37.006,28.449,20,35,1900,0,1.947,87.392,6.062,-4.244,0,7.4,1,0.09,0.069,0,0,0,116.685,1.95,7.4,0
18.175,recovered,0,0,37.006,28.466,20,35,1900,0,1.952,87.403,6.062,-4.244,0,7.4,1,0.112,0.06,0,0,0,116.685,1.95,7.4,0
18.183,recovered,0,0,37.006,28.484,20,35,1900,0,1.948,87.322,6.062,-4.244,0,7.4,1,0.086,0.075,0,0,0,116.685,1.95,7.4,0
18.192,recovered,0,0,37.006,28.501,20,35,1900,0,1.95,87.513,6.062,-4.244,0,7.4,1,0.083,0.061,0,0,0,116.685,1.95,7.4,0
18.2,recovered,0,0,37.006,28.518,20,35,1900,0,1.945,87.475,6.062,-4.244,0,7.4,1,0.097,0.078,0,0,0,116.685,1.95,7.4,0
18.208,recovered,0,0,37.006,28.536,20,35,1900,0,1.953,87.604,6.062,-4.244,0,7.4,1,0.102,0.065,0,0,0,116.685,1.95,7.4,0
18.217,recovered,0,0,37.006,28.553,20,35,1900,0,1.954,87.44,6.062,-4.244,0,7.4,1,0.112,0.075,0,0,0,116.685,1.95,7.4,0
18.225,recovered,0,0,37.006,28.57,20,35,1900,0,1.949,87.47,6.062,-4.244,0,7.4,1,0.11,0.066,0,0,0,116.685,1.95,7.4,0
18.233,recovered,0,0,37.006,28.587,20,35,1900,0,1.946,87.485,6.062,-4.244,0,7.4,1,0.092,0.069,0,0,0,116.685,1.95,7.4,0
18.242,recovered,0,0,37.006,28.604,20,35,1900,0,1.952,87.603,6.062,-4.244,0,7.4,1,0.101,0.078,0,0,0,116.685,1.95,7.4,0
18.25,recovered,0,0,37.006,28.621,20,35,1900,0,1.954,87.488,6.062,-4.244,0,7.4,1,0.113,0.059,0,0,0,116.685,1.95,7.4,0
18.258,recovered,0,0,37.006,28.638,20,35,1900,0,1.955,87.366,6.062,-4.244,0,7.4,1,0.091,0.05,0,0,0,116.685,1.95,7.4,0
18.267,recovered,0,0,37.006,28.656,20,35,1900,0,1.955,87.418,6.062,-4.244,0,7.4,1,0.08,0.057,0,0,0,116.685,1.95,7.4,0
18.275,recovered,0,0,37.006,28.673,20,35,1900,0,1.949,87.534,6.062,-4.244,0,7.4,1,0.082,0.074,0,0,0,116.685,1.95,7.4,0
18.283,recovered,0,0,37.006,28.69,20,35,1900,0,1.948,87.431,6.062,-4.244,0,7.4,1,0.09,0.052,0,0,0,116.685,1.95,7.4,0
18.292,recovered,0,0,37.006,28.707,20,35,1900,0,1.947,87.444,6.062,-4.244,0,7.4,1,0.106,0.074,0,0,0,116.685,1.95,7.4,0
18.3,recovered,0,0,37.006,28.724,20,35,1900,0,1.948,87.566,6.062,-4.244,0,7.4,1,0.092,0.056,0,0,0,116.685,1.95,7.4,0
18.308,recovered,0,0,37.006,28.741,20,35,1900,0,1.948,87.596,6.062,-4.244,0,7.4,1,0.087,0.06,0,0,0,116.685,1.95,7.4,0
18.317,recovered,0,0,37.006,28.758,20,35,1900,0,1.95,87.511,6.062,-4.244,0,7.4,1,0.081,0.058,0,0,0,116.685,1.95,7.4,0
18.325,recovered,0,0,37.006,28.775,20,35,1900,0,1.945,87.375,6.062,-4.244,0,7.4,1,0.112,0.063,0,0,0,116.685,1.95,7.4,0
18.333,recovered,0,0,37.006,28.791,20,35,1900,0,1.945,87.364,6.062,-4.244,0,7.4,1,0.094,0.052,0,0,0,116.685,1.95,7.4,0
18.342,recovered,0,0,37.006,28.808,20,35,1900,0,1.947,87.427,6.062,-4.244,0,7.4,1,0.111,0.059,0,0,0,116.685,1.95,7.4,0
18.35,recovered,0,0,37.006,28.825,20,35,1900,0,1.947,87.469,6.062,-4.244,0,7.4,1,0.118,0.056,0,0,0,116.685,1.95,7.4,0
18.358,recovered,0,0,37.006,28.842,20,35,1900,0,1.953,87.551,6.062,-4.244,0,7.4,1,0.12,0.073,0,0,0,116.685,1.95,7.4,0
18.367,recovered,0,0,37.006,28.859,20,35,1900,0,1.954,87.536,6.062,-4.244,0,7.4,1,0.109,0.07,0,0,0,116.685,1.95,7.4,0
18.375,recovered,0,0,37.006,28.875,20,35,1900,0,1.947,87.575,6.062,-4.244,0,7.4,1,0.095,0.073,0,0,0,116.685,1.95,7.4,0
18.383,recovered,0,0,37.006,28.892,20,35,1900,0,1.95,87.414,6.062,-4.244,0,7.4,1,0.084,0.062,0,0,0,116.685,1.95,7.4,0
18.392,recovered,0,0,37.006,28.909,20,35,1900,0,1.945,87.594,6.062,-4.244,0,7.4,1,0.094,0.065,0,0,0,116.685,1.95,7.4,0
18.4,recovered,0,0,37.006,28.926,20,35,1900,0,1.954,87.522,6.062,-4.244,0,7.4,1,0.118,0.066,0,0,0,116.685,1.95,7.4,0
18.408,recovered,0,0,37.006,28.942,20,35,1900,0,1.954,87.387,6.062,-4.244,0,7.4,1,0.093,0.066,0,0,0,116.685,1.95,7.4,0
18.417,recovered,0,0,37.006,28.959,20,35,1900,0,1.951,87.508,6.062,-4.244,0,7.4,1,0.09,0.066,0,0,0,116.685,1.95,7.4,0
18.425,recovered,0,0,37.006,28.975,20,35,1900,0,1.947,87.539,6.062,-4.244,0,7.4,1,0.119,0.054,0,0,0,116.685,1.95,7.4,0
18.433,recovered,0,0,37.006,28.992,20,35,1900,0,1.95,87.395,6.062,-4.244,0,7.4,1,0.104,0.079,0,0,0,116.685,1.95,7.4,0
18.442,recovered,0,0,37.006,29.008,20,35,1900,0,1.945,87.556,6.062,-4.244,0,7.4,1,0.093,0.073,0,0,0,116.685,1.95,7.4,0
18.45,recovered,0,0,37.006,29.025,20,35,1900,0,1.95,87.377,6.062,-4.244,0,7.4,1,0.086,0.076,0,0,0,116.685,1.95,7.4,0
18.458,recovered,0,0,37.006,29.041,20,35,1900,0,1.954,87.419,6.062,-4.244,0,7.4,1,0.104,0.051,0,0,0,116.685,1.95,7.4,0
18.467,recovered,0,0,37.006,29.058,20,35,1900,0,1.953,87.602,6.062,-4.244,0,7.4,1,0.081,0.073,0,0,0,116.685,1.95,7.4,0
18.475,recovered,0,0,37.006,29.074,20,35,1900,0,1.947,87.398,6.062,-4.244,0,7.4,1,0.112,0.052,0,0,0,116.685,1.95,7.4,0
18.483,recovered,0,0,37.006,29.09,20,35,1900,0,1.947,87.531,6.062,-4.244,0,7.4,1,0.106,0.072,0,0,0,116.685,1.95,7.4,0
18.492,recovered,0,0,37.006,29.107,20,35,1900,0,1.945,87.387,6.062,-4.244,0,7.4,1,0.11,0.063,0,0,0,116.685,1.95,7.4,0
18.5,recovered,0,0,37.006,29.123,20,35,1900,0,1.952,87.36,6.062,-4.244,0,7.4,1,0.12,0.062,0,0,0,116.685,1.95,7.4,0
18.508,recovered,0,0,37.006,29.139,20,35,1900,0,1.947,87.377,6.062,-4.244,0,7.4,1,0.08,0.08,0,0,0,116.685,1.95,7.4,0
18.517,recovered,0,0,37.006,29.155,20,35,1900,0,1.952,87.518,6.062,-4.244,0,7.4,1,0.095,0.059,0,0,0,116.685,1.95,7.4,0
18.525,recovered,0,0,37.006,29.171,20,35,1900,0,1.949,87.382,6.062,-4.244,0,7.4,1,0.087,0.072,0,0,0,116.685,1.95,7.4,0
18.533,recovered,0,0,37.006,29.187,20,35,1900,0,1.953,87.336,6.062,-4.244,0,7.4,1,0.118,0.066,0,0,0,116.685,1.95,7.4,0
18.542,recovered,0,0,37.006,29.204,20,35,1900,0,1.946,87.592,6.062,-4.244,0,7.4,1,0.095,0.059,0,0,0,116.685,1.95,7.4,0
18.55,recovered,0,0,37.006,29.22,20,35,1900,0,1.953,87.457,6.062,-4.244,0,7.4,1,0.095,0.064,0,0,0,116.685,1.95,7.4,0
18.558,recovered,0,0,37.006,29.235,20,35,1900,0,1.945,87.606,6.062,-4.244,0,7.4,1,0.108,0.075,0,0,0,116.685,1.95,7.4,0
18.567,recovered,0,0,37.006,29.251,20,35,1900,0,1.946,87.633,6.062,-4.244,0,7.4,1,0.111,0.05,0,0,0,116.685,1.95,7.4,0
18.575,recovered,0,0,37.006,29.267,20,35,1900,0,1.945,87.464,6.062,-4.244,0,7.4,1,0.094,0.068,0,0,0,116.685,1.95,7.4,0
18.583,recovered,0,0,37.006,29.283,20,35,1900,0,1.952,87.545,6.062,-4.244,0,7.4,1,0.102,0.053,0,0,0,116.685,1.95,7.4,0
18.592,recovered,0,0,37.006,29.299,20,35,1900,0,1.945,87.418,6.062,-4.244,0,7.4,1,0.09,0.062,0,0,0,116.685,1.95,7.4,0
18.6,recovered,0,0,37.006,29.315,20,35,1900,0,1.948,87.41,6.062,-4.244,0,7.4,1,0.099,0.079,0,0,0,116.685,1.95,7.4,0
18.608,recovered,0,0,37.006,29.33,20,35,1900,0,1.948,87.418,6.062,-4.244,0,7.4,1,0.086,0.071,0,0,0,116.685,1.95,7.4,0
18.617,recovered,0,0,37.006,29.346,20,35,1900,0,1.95,87.615,6.062,-4.244,0,7.4,1,0.106,0.077,0,0,0,116.685,1.95,7.4,0
18.625,recovered,0,0,37.006,29.362,20,35,1900,0,1.954,87.607,6.062,-4.244,0,7.4,1,0.938,0.068,0,0,0,116.685,1.95,7.4,0
18.633,recovered,0,0,37.006,29.377,20,35,1900,0,1.95,87.512,6.062,-4.244,0,7.4,1,0.932,0.066,0,0,0,116.685,1.95,7.4,0
18.642,recovered,0,0,37.006,29.393,20,35,1900,0,1.952,87.631,6.062,-4.244,0,7.4,1,0.919,0.057,0,0,0,116.685,1.95,7.4,0
18.65,recovered,0,0,37.006,29.408,20,35,1900,0,1.948,87.569,6.062,-4.244,0,7.4,1,0.921,0.07,0,0,0,116.685,1.95,7.4,0
18.658,recovered,0,0,37.006,29.424,20,35,1900,0,1.946,87.55,6.062,-4.244,0,7.4,1,0.911,0.068,0,0,0,116.685,1.95,7.4,0
18.667,recovered,0,0,37.006,29.439,20,35,1900,0,1.954,87.43,6.062,-4.244,0,7.4,1,0.911,0.069,0,0,0,116.685,1.95,7.4,0
18.675,recovered,0,0,37.006,29.454,20,35,1900,0,1.947,87.64,6.062,-4.244,0,7.4,1,0.924,0.054,0,0,0,116.685,1.95,7.4,0
18.683,recovered,0,0,37.006,29.47,20,35,1900,0,1.95,87.346,6.062,-4.244,0,7.4,1,0.918,0.078,0,0,0,116.685,1.95,7.4,0
18.692,recovered,0,0,37.006,29.485,20,35,1900,0,1.946,87.415,6.062,-4.244,0,7.4,1,0.928,0.078,0,0,0,116.685,1.95,7.4,0
18.7,recovered,0,0,37.006,29.5,20,35,1900,0,1.947,87.566,6.062,-4.244,0,7.4,1,0.904,0.069,0,0,0,116.685,1.95,7.4,0
18.708,recovered,0,0,37.006,29.515,20,35,1900,0,1.953,87.371,6.062,-4.244,0,7.4,1,0.927,0.071,0,0,0,116.685,1.95,7.4,0
18.717,recovered,0,0,37.006,29.53,20,35,1900,0,1.955,87.594,6.062,-4.244,0,7.4,1,0.917,0.072,0,0,0,116.685,1.95,7.4,0
18.725,recovered,0,0,37.006,29.545,20,35,1900,0,1.95,87.461,6.062,-4.244,0,7.4,1,0.936,0.075,0,0,0,116.685,1.95,7.4,0
18.733,recovered,0,0,37.006,29.56,20,35,1900,0,1.953,87.545,6.062,-4.244,0,7.4,1,0.934,0.076,0,0,0,116.685,1.95,7.4,0
18.742,recovered,0,0,37.006,29.575,20,35,1900,0,1.955,87.41,6.062,-4.244,0,7.4,1,0.924,0.073,0,0,0,116.685,1.95,7.4,0
18.75,recovered,0,0,37.006,29.59,20,35,1900,0,1.948,87.422,6.062,-4.244,0,7.4,1,0.91,0.051,0,0,0,116.685,1.95,7.4,0
18.758,recovered,0,0,37.006,29.605,20,35,1900,0,1.952,87.421,6.062,-4.244,0,7.4,1,0.924,0.057,0,0,0,116.685,1.95,7.4,0
18.767,recovered,0,0,37.006,29.62,20,35,1900,0,1.948,87.54,6.062,-4.244,0,7.4,1,0.901,0.078,0,0,0,116.685,1.95,7.4,0
18.775,recovered,0,0,37.006,29.634,20,35,1900,0,1.948,87.649,6.062,-4.244,0,7.4,1,0.94,0.071,0,0,0,116.685,1.95,7.4,0
18.783,recovered,0,0,37.006,29.649,20,35,1900,0,1.951,87.501,6.062,-4.244,0,7.4,1,0.106,0.08,0,0,0,116.685,1.95,7.4,0
18.792,recovered,0,0,37.006,29.664,20,35,1900,0,1.947,87.371,6.062,-4.244,0,7.4,1,0.1,0.051,0,0,0,116.685,1.95,7.4,0
18.8,recovered,0,0,37.006,29.678,20,35,1900,0,1.951,87.483,6.062,-4.244,0,7.4,1,0.118,0.075,0,0,0,116.685,1.95,7.4,0
18.808,recovered,0,0,37.006,29.693,20,35,1900,0,1.955,87.581,6.062,-4.244,0,7.4,1,0.085,0.052,0,0,0,116.685,1.95,7.4,0
18.817,recovered,0,0,37.006,29.707,20,35,1900,0,1.947,87.569,6.062,-4.244,0,7.4,1,0.082,0.066,0,0,0,116.685,1.95,7.4,0
18.825,recovered,0,0,37.006,29.721,20,35,1900,0,1.946,87.425,6.062,-4.244,0,7.4,1,0.116,0.079,0,0,0,116.685,1.95,7.4,0
18.833,recovered,0,0,37.006,29.736,20,35,1900,0,1.95,87.516,6.062,-4.244,0,7.4,1,0.082,0.055,0,0,0,116.685,1.95,7.4,0
18.842,recovered,0,0,37.006,29.75,20,35,1900,0,1.952,87.478,6.062,-4.244,0,7.4,1,0.116,0.076,0,0,0,116.685,1.95,7.4,0
18.85,recovered,0,0,37.006,29.764,20,35,1900,0,1.951,87.602,6.062,-4.244,0,7.4,1,0.106,0.057,0,0,0,116.685,1.95,7.4,0
18.858,recovered,0,0,37.006,29.778,20,35,1900,0,1.954,87.415,6.062,-4.244,0,7.4,1,0.082,0.057,0,0,0,116.685,1.95,7.4,0
18.867,recovered,0,0,37.006,29.792,20,35,1900,0,1.945,87.562,6.062,-4.244,0,7.4,1,0.112,0.062,0,0,0,116.685,1.95,7.4,0
18.875,recovered,0,0,37.006,29.806,20,35,1900,0,1.955,87.4,6.062,-4.244,0,7.4,1,0.09,0.078,0,0,0,116.685,1.95,7.4,0
18.883,recovered,0,0,37.006,29.82,20,35,1900,0,1.949,87.518,6.062,-4.244,0,7.4,1,0.101,0.068,0,0,0,116.685,1.95,7.4,0
18.892,recovered,0,0,37.006,29.834,20,35,1900,0,1.95,87.525,6.062,-4.244,0,7.4,1,0.106,0.06,0,0,0,116.685,1.95,7.4,0
18.9,recovered,0,0,37.006,29.848,20,35,1900,0,1.954,87.388,6.062,-4.244,0,7.4,1,0.102,0.066,0,0,0,116.685,1.95,7.4,0
18.908,recovered,0,0,37.006,29.862,20,35,1900,0,1.954,87.399,6.062,-4.244,0,7.4,1,0.109,0.072,0,0,0,116.685,1.95,7.4,0
18.917,recovered,0,0,37.006,29.875,20,35,1900,0,1.951,87.419,6.062,-4.244,0,7.4,1,0.101,0.08,0,0,0,116.685,1.95,7.4,0
18.925,recovered,0,0,37.006,29.889,20,35,1900,0,1.953,87.403,6.062,-4.244,0,7.4,1,0.117,0.067,0,0,0,116.685,1.95,7.4,0
18.933,recovered,0,0,37.006,29.903,20,35,1900,0,1.95,87.568,6.062,-4.244,0,7.4,1,0.104,0.072,0,0,0,116.685,1.95,7.4,0
18.942,recovered,0,0,37.006,29.916,20,35,1900,0,1.947,87.605,6.062,-4.244,0,7.4,1,0.1,0.079,0,0,0,116.685,1.95,7.4,0
